Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality,Total
System,FR,Processing of dairy products,0,2749.517851,0,0,2260.328714,0,0,2898.737423,3804.852801,0,7118.752704,0,2181.711884,0,0,0,1274.442806,5807.164469,0,4123.895539,4528.12042,36747.52461
System,DE,Manufacture of machinery and equipment n.e.c. (29),0,0,0,1637.039917,3369.935052,0,0,2384.100081,5855.863238,0,7066.617211,0,1649.397312,6882.318426,0,0,0,5602.511918,2237.50637,6725.679025,4733.472899,48144.44145
System,CN,Manufacture of electrical machinery and apparatus n.e.c. (31),0,0,0,1768.638808,3689.232874,0,0,4728.386015,5905.866118,0,6861.266042,0,1809.961092,6865.704143,0,0,0,6087.522652,2213.50684,6797.489155,4621.702456,51349.2762
System,WA,Manufacture of machinery and equipment n.e.c. (29),0,0,0,1706.254897,3526.655343,0,0,2355.124698,5871.169148,0,6663.039019,0,1790.327103,6752.476263,0,0,0,5994.330295,2137.363169,6560.703641,4567.764949,47925.20852
System,GB,"Manufacture of fabricated metal products, except machinery and equipment (28)",0,4009.731227,0,1673.268445,3470.417462,0,0,4259.573209,5695.997627,0,6296.032238,0,1795.020513,4126.202476,0,0,0,5447.868298,1995.886651,6150.637385,4332.525956,49253.16149
System,US,Processing of meat cattle,0,2325.23818,0,0,1741.993525,0,0,2530.789695,2903.817316,0,6136.289588,0,1526.373745,0,0,0,1004.793341,5045.850506,0,3569.798567,3544.416064,30329.36053
System,FR,Real estate activities (70),0,3883.462917,0,0,0,0,0,2047.111512,1791.344951,0,6032.783995,0,3081.484703,3953.914257,0,0,0,6561.705461,0,0,0,27351.80779
System,US,Processing of meat poultry,0,2250.371304,0,0,1685.905674,0,0,2449.304572,2810.321633,0,5938.716352,0,1477.228313,0,0,0,972.441499,4883.386691,0,3454.859948,3430.294698,29352.83068
System,AU,Mining of iron ores,0,0,0,3292.412395,0,0,0,0,0,0,5877.497663,0,3445.288187,0,0,0,0,5230.3549,0,4285.926523,0,22131.47967
System,GB,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0,0,0,1558.464016,3232.309047,0,0,1983.66006,5305.190187,0,5864.055892,0,1671.862566,5764.650106,0,0,0,5074.085231,1858.947101,5728.636709,4035.267514,42077.12843
System,US,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,0,0,0,1339.732093,0,0,0,0,0,0,5787.408111,0,1199.659238,0,0,0,0,4758.966429,0,5611.393467,0,18697.15934
System,GB,"Collection, purification and distribution of water (41)",0,3310.200189,1983.874999,2762.705632,0,0,0,3516.455154,3134.855572,0,5775.152143,0,1975.818961,2270.901371,1926.673508,0,3198.034867,4997.158065,0,5641.786022,4768.907581,45262.52406
System,GB,Production of meat products nec,0,2102.147906,0,0,1819.406436,0,0,2233.130451,2986.192542,0,5501.279362,0,1882.120471,0,0,0,1015.45857,4760.179793,0,3224.542686,3407.065157,28931.52337
System,US,Manufacture of electrical machinery and apparatus n.e.c. (31),0,0,0,1260.501723,2576.315404,0,0,3742.902819,4294.590752,0,5445.146782,0,1128.712632,5426.790103,0,0,0,4477.526076,1762.149273,5279.541461,3494.668063,38888.84509
System,US,Production of electricity by coal,0,1694.67799,0,1242.34063,0,0,0,3688.975719,4232.715026,0,5366.694042,0,2224.900668,0,0,0,0,7355.024416,0,5203.474735,3444.317486,34453.12071
System,AU,Manufacture of beverages,0,639.7966228,0,0,1581.784998,0,0,2073.209178,2570.767928,57.65362906,5097.272064,0,1593.564448,0,0,0,2055.849093,4536.036158,0,2973.582948,2975.979438,26155.49651
System,IT,Manufacture of other non-metallic mineral products n.e.c.,0,0,0,0,1775.683696,0,0,0,0,0,4966.12119,0,0,1960.821673,0,0,0,4576.146089,0,0,2084.250155,15363.0228
